Northern Sami;se
Sango;sg
Serbo-Croatian;sh
Sinhalese;si
Slovak;sk
Slovene;sl
Samoan;sm
Shona;sn
Somali;so
Albanian;sq
Swazi;ss
Sotho;st
Sundanese;su
Swedish;sv
Swahili;sw
Tamil;ta
Telugu;te
Tajik;tg
Thai;th
Tigrinya;ti
Turkmen;tk
Tagalog;tl
Tswana;tn
Tongan;to
Turkish;tr
Tsonga;ts
Tatar;tt
Twi;tw
Tahitian;ty
Uyghur;ug
Ukrainian;uk
Urdu;ur
Uzbek;uz
Venda;ve
Vietnamese;vi
Volapük;vo
Walloon;wa
Wolof;wo
Xhosa;xh
Yiddish;yi
Yoruba;yo
Zhuang;za
Zulu;zu
Ghotuo;aaa
Alumu-Tesu;aab
Ari;aac
Amal;aad
Arbëreshë Albanian;aae
Aranadan;aaf
Ambrak;aag
Abu' Arapesh;aah
Arifama-Miniafia;aai
Ankave;aak
Afade;aal
Aramanik;aam
Anambé;aan
Algerian Saharan Arabic;aao
Pará Arára;aap
Penobscot;aaq
Aasax;aas
Arvanitika Albanian;aat
Abau;aau
Solong;aaw
Mandobo Atas;aax
Amarasi;aaz
Abé;aba
Bankon;abb
Ambala Ayta;abc
Camarines Norte Agta;abd
Abenaki;abe
Abai Sungai;abf
Abaga;abg
Tajiki Arabic;abh
Abidji;abi
Aka-Bea;abj
Abung;abl
Abanyom;abm
Abua;abn
Abon;abo
Abenlen Ayta;abp
Abaza;abq
Abron;abr
Ambonese Malay;abs
Ambulas;abt
Abure;abu
Baharna Arabic;abv
Pal;abw
Inabaknon;abx
Aneme Wake;aby
Abui;abz
Achagua;aca
Áncá;acb
Gikyode;acd
Acehnese;ace
Acholi;ach
Aka-Cari;aci
Aka-Kora;ack
Akar-Bale;acl
Iraqi Arabic;acm
Achang;acn
Eastern Acipa;acp
Ta'izzi-Adeni Arabic;acq
Achi;acr
Acroá;acs
Achuar;acu
Achumawi;acv
Hijazi Arabic;acw
Omani Arabic;acx
Cypriot Arabic;acy
Acheron;acz
Adangme;ada
Adabe;adb
Dzodinka;add
Adele;ade
Dhofari Arabic;adf
Andegerebinha;adg
Adhola;adh
Adi;adi
Adioukrou;adj
Galo;adl
Adang;adn
Abu;ado
Adap;adp
Adangbe;adq
Adonara;adr
Adamorobe Sign Language;ads
Adnyamathanha;adt
Aduge;adu
Amundava;adw
Amdo Tibetan;adx
Adyghe;ady
Adzera;adz
Areba;aea
Tunisian Arabic;aeb
Saidi Arabic;aec
Argentine Sign Language;aed
Northeast Pashayi;aee
Haeke;aek
Ambele;ael
Arem;aem
Armenian Sign Language;aen
Aer;aeq
Eastern Arrernte;aer
Alsea;aes
Akeu;aeu
Ambakich;aew
Amele;aey
Aeka;aez
Gulf Arabic;afb
Andai;afd
Putukwam;afe
Afghan Sign Language;afg
Afrihili;afh
Akrukay;afi
Nanubae;afk
Defaka;afn
Eloyi;afo
Tapei;afp
Afro-Seminole Creole;afs
Afitti;aft
Awutu;afu
Obokuitai;afz
Aguano;aga
Legbo;agb
Agatu;agc
Agarabi;agd
Angal;age
Arguni;agf
Angor;agg
Ngelima;agh
Agariya;agi
Argobba;agj
Isarog Agta;agk
Fembe;agl
Angaataha;agm
Agutaynen;agn
Tainae;ago
Aghem;agq
Aguaruna;agr
Esimbi;ags
Central Cagayan Agta;agt
Aguacateco;agu
Remontado Agta;agv
Kahua;agw
Aghul;agx
Southern Alta;agy
Mt. Iriga Agta;agz
Ahanta;aha
Axamb;ahb
Qimant;ahg
Aghu;ahh
Tiagbamrin Aizi;ahi
Akha;ahk
Igo;ahl
Mobumrin Aizi;ahm
Àhàn;ahn
Ahom;aho
Aproumu Aizi;ahp
Ahirani;ahr
Ashe;ahs
Ahtna;aht
Arosi;aia
Aynu;aib
Ainbai;aic
Alngith;aid
Amara;aie
Agi;aif
Antigua and Barbuda Creole English;aig
Ai-Cham;aih
Assyrian Neo-Aramaic;aii
Lishanid Noshan;aij
Ake;aik
Aimele;ail
Aimol;aim
Ainu;ain
Aiton;aio
Burumakok;aip
Aimaq;aiq
Airoran;air
Nataoran Amis;ais
Arikem;ait
Aari;aiw
Aighon;aix
Ali;aiy
Aja;aja
Adja;ajg
Ajië;aji
South Levantine Arabic;ajp
Judeo-Tunisian Arabic;ajt
Judeo-Moroccan Arabic;aju
Ajawa;ajw
Amri Karbi;ajz
Angkola Batak;akb
Mpur;akc
Ukpet-Ehom;akd
Akawaio;ake
Akpa;akf
Anakalangu;akg
Angal Heneng;akh
Aiome;aki
Aka-Jeru;akj
Akkadian;akk
Aklanon;akl
Aka-Bo;akm
Akurio;ako
Siwu;akp
Ak;akq
Araki;akr
Akaselem;aks
Akolet;akt
Akum;aku
Akhvakh;akv
Akwa;akw
Aka-Kede;akx
Aka-Kol;aky
Alabama;akz
Alago;ala
Kawésqar;alc
Alladian;ald
Aleut;ale
Alege;alf
Alawa;alh
Amaimon;ali
Alangan;alj
Alak;alk
Allar;all
Amblong;alm
Gheg Albanian;aln
Larike-Wakasihu;alo
Alune;alp
Algonquin;alq
Alutor;alr
Southern Altai;alt
'Are'are;alu
Alaba;alw
Amol;alx
Alyawarr;aly
Alur;alz
Amanayé;ama
Ambo;amb
Amahuaca;amc
Yanesha';ame
Hamer-Banna;amf
Amurdag;amg
Amis;ami
Amdang;amj
Ambai;amk
War-Jaintia;aml
Ama;amm
Amanab;amn
Amo;amo
Alamblak;amp
Amahai;amq
Amarakaeri;amr
Southern Amami-Oshima;ams
Amto;amt
Amuzgo;amu
Ambelau;amv
Western Neo-Aramaic;amw
Anmatyerre;amx
Ami;amy
Atampaya;amz
Andaqui;ana
Andoa;anb
Angas;anc
Ansus;and
Xârâcùù;ane
Animere;anf
Old English;ang
Nend;anh
Andi;ani
Anor;anj
Goemai;ank
Anu;anl
Anal;anm
Obolo;ann
Andoque;ano
Angika;anp
Jarawa;anq
Andh;anr
Anserma;ans
Antakarinya;ant
Anuak;anu
Denya;anv
Anaang;anw
Andra-Hus;anx
Anyin;any
Anem;anz
Angolar;aoa
Abom;aob
Pemon;aoc
Andarum;aod
Angal Enen;aoe
Bragat;aof
Angoram;aog
Arma;aoh
Anindilyakwa;aoi
Mufian;aoj
Arhö;aok
Alor;aol
Ömie;aom
Bumbita Arapesh;aon
Aore;aor
Taikat;aos
A'tong;aot
Atorada;aox
Uab Meto;aoz
Sa'a;apb
North Levantine Arabic;apc
Sudanese Arabic;apd
Bukiyip;ape
Pahanan Agta;apf
Ampanang;apg
Athpare;aph
Apiaká;api
Jicarilla;apj
Plains Apache;apk
Lipan;apl
Chiricahua;apm
Apinayé;apn
Ambul;apo
Apma;app
A-Pucikwar;apq
Arop-Lokep;apr
Arop-Sissano;aps
Apatani;apt
Apurinã;apu
Alapmunte;apv
Western Apache;apw
Aputai;apx
Apalaí;apy
Safeyoka;apz
Archi;aqc
Ampari Dogon;aqd
Arigidi;aqg
Atohwaim;aqm
Northern Alta;aqn
Atakapa;aqp
Arhâ;aqr
Akuntsu;aqz
Aramaic;arc
Arabana;ard
Western Arrernte;are
Arhuaco;arh
Arikara;ari
Arapaso;arj
Arikapú;ark
Arabela;arl
Mapudungun;arn
Araona;aro
Arapaho;arp
Algerian Arabic;arq
Arara-Karo;arr
Najdi Arabic;ars
Arua;aru
Arbore;arv
Arawak;arw
Aruá;arx
Moroccan Arabic;ary
Egyptian Arabic;arz
Asu;asa
Assiniboine;asb
Casuarina Coast Asmat;asc
Asas;asd
American Sign Language;ase
Auslan;asf
Cishingini;asg
Abishira;ash
Buruwai;asi
Nsari;asj
Ashkun;ask
Asilulu;asl
Xingú Asuriní;asn
Dano;aso
Algerian Sign Language;asp
Austrian Sign Language;asq
Asuri;asr
Ipulo;ass
Asturian;ast
Tocantins Asurini;asu
Asoa;asv
Australian Aboriginal Sign Language;asw
Muratayak;asx
Yaosakor Asmat;asy
As;asz
Pele-Ata;ata
Zaiwa;atb
Atsahuaca;atc
Ata Manobo;atd
Atemble;ate
Ivbie North-Okpela-Arhe;atg
Attié;ati
Atikamekw;atj
Ati;atk
Mt. Iraya Agta;atl
Ata;atm
Ashtiani;atn
Atong;ato
Pudtol Atta;atp
Aralle-Tabulahan;atq
Waimiri-Atroari;atr
Gros Ventre;ats
Pamplona Atta;att
Reel;atu
Northern Altai;atv
Atsugewi;atw
Arutani;atx
Aneityum;aty
Arta;atz
Asumboa;aua
Alugu;aub
Huaorani;auc
Anuta;aud
ǂKxʼauǁʼein;aue
Aguna;aug
Aushi;auh
Anuki;aui
Augila;auj
Heyo;auk
Aulua;aul
Abewa;aum
Molmo One;aun
Auyokawa;auo
Makayam;aup
Anus;auq
Aruek;aur
Austral;aut
Auye;auu
Awyi;auw
Aurá;aux
Auyana;auy
Uzbeki Arabic;auz
Avau;avb
Alviri-Vidari;avd
Avikam;avi
Kotava;avk
Eastern Egyptian Bedawi Arabic;avl
Avatime;avn
Agavotaguerra;avo
Aushiri;avs
Au;avt
Avokaya;avu
Avá-Canoeiro;avv
Awadhi;awa
Awa;awb
Cicipu;awc
Awetí;awe
Awbono;awh
Aekyom;awi
Awabakal;awk
Arawum;awm
Awngi;awn
Awak;awo
Awera;awr
South Awyu;aws
Araweté;awt
Central Awyu;awu
Jair Awyu;awv
Awun;aww
Awara;awx
Edera Awyu;awy
Abipon;axb
Mato Grosso Arára;axg
Yaka (Central African Republic);axk
Lower Southern Aranda;axl
Middle Armenian;axm
Xaragure;axx
Awar;aya
Ayizo Gbe;ayb
Southern Aymara;ayc
Ayabadhu;ayd
Ayere;aye
Ginyanga;ayg
Hadrami Arabic;ayh
Leyigha;ayi
Akuku;ayk
Libyan Arabic;ayl
Sanaani Arabic;ayn
Ayoreo;ayo
North Mesopotamian Arabic;ayp
Ayi;ayq
Central Aymara;ayr
Sorsogon Ayta;ays
Bataan Ayta;ayt
Ayu;ayu
Tayabas Ayta;ayy
Maybrat;ayz
Azha;aza
South Azerbaijani;azb
San Pedro Amuzgos Amuzgo;azg
North Azerbaijani;azj
Ipalapa Amuzgo;azm
Awing;azo
Faire Atta;azt
Highland Puebla Nahuatl;azz
Babatana;baa
Bainouk-Gunyuño;bab
Badui;bac
Baré;bae
Nubaca;baf
Tuki;bag
Bahamas Creole English;bah
Barakai;baj
Baluchi;bal
Balinese;ban
Waimaha;bao
Bantawa;bap
Bavarian;bar
Basaa;bas
Badanchi;bau
Babungo;bav
Bambili-Bambui;baw
Bamun;bax
Batuley;bay
Tunen;baz
Baatonum;bba
Barai;bbb
Toba Batak;bbc
Bau;bbd
Bangba;bbe
Baibai;bbf
Barama;bbg
Bugan;bbh
Barombi;bbi
Ghomálá';bbj
Babanki;bbk
Bats;bbl
Babango;bbm
Uneapa;bbn
Konabéré;bbo
West Central Banda;bbp
Bamali;bbq
Girawa;bbr
Bakpinka;bbs
Mburku;bbt
Bakulung;bbu
Karnai;bbv
Baba;bbw
Bubia;bbx
Befang;bby
Babalia Creole Arabic;bbz
Central Bai;bca
Bainouk-Samik;bcb
Southern Balochi;bcc
North Babar;bcd
Bamenyam;bce
Bamu;bcf
Baga Binari;bcg
Bariai;bch
Baoulé;bci
Bardi;bcj
Bunaba;bck
Bikol Central;bcl
Bannoni;bcm
Bibaali;bcn
Kaluli;bco
Bali;bcp
Bench;bcq
Babine;bcr
Kohumono;bcs
Bendi;bct
Awad Bing;bcu
Shoo-Minda-Nye;bcv
Bana;bcw
Bacama;bcy
Bainouk-Gunyaamolo;bcz
Bayot;bda
Basap;bdb
Emberá-Baudó;bdc
Bunama;bdd
Bade;bde
Biage;bdf
Bonggi;bdg
Tara Baka;bdh
Burun;bdi
Bai;bdj
Budukh;bdk
Indonesian Bajau;bdl
Buduma;bdm
Baldemu;bdn
Morom;bdo
Bende;bdp
Bahnar;bdq
West Coast Bajau;bdr
Burunge;bds
Bokoto;bdt
Oroko;bdu
Bodo Parja;bdv
Baham;bdw
Budong-Budong;bdx
Bandjalang;bdy
Badeshi;bdz
Beaver;bea
Bebele;beb
Iceve-Maci;bec
Bedoanas;bed
Byangsi;bee
Benabena;bef
Belait;beg
Biali;beh
Bekati';bei
Beja;bej
Bebeli;bek
Bemba;bem
Beami;beo
Besoa;bep
Beembe;beq
Besme;bes
Guiberoua Béte;bet
Blagar;beu
Daloa Bété;bev
Betawi;bew
Jur Modo;bex
Akuwagel;bey
Kibena;bez
Bari;bfa
Pauri Bareli;bfb
Northern Bai;bfc
Bafut;bfd
Betaf;bfe
Bofi;bff
Busang Kayan;bfg
Blafe;bfh
British Sign Language;bfi
Bafanji;bfj
Ban Khor Sign Language;bfk
Banda-Ndélé;bfl
Mmen;bfm
Bunak;bfn
Malba Birifor;bfo
Beba;bfp
Badaga;bfq
Bazigar;bfr
Southern Bai;bfs
Balti;bft
Gahri;bfu
Bondo;bfw
Bantayanon;bfx
Bagheli;bfy
Mahasu Pahari;bfz
Gwamhi-Wuri;bga
Bobongko;bgb
Haryanvi;bgc
Rathwi Bareli;bgd
Bauria;bge
Bangandu;bgf
Bugun;bgg
Giangan;bgi
Bangolan;bgj
Bit;bgk
Bo;bgl
Baga Mboteni;bgm
Western Balochi;bgn
Baga Koga;bgo
Eastern Balochi;bgp
Bagri;bgq
Bawm Chin;bgr
Tagabawa;bgs
Bughotu;bgt
Mbongno;bgu
Warkay-Bipim;bgv
Bhatri;bgw
Balkan Gagauz Turkish;bgx
Benggoi;bgy
Banggai;bgz
Bharia;bha
Bhili;bhb
Biga;bhc
Bhadrawahi;bhd
Bhaya;bhe
Odiai;bhf
Binandere;bhg
Bukhari;bhh
Bhilali;bhi
Bahing;bhj
Bimin;bhl
Bathari;bhm
Bohtan Neo-Aramaic;bhn
Bhojpuri;bho
Bima;bhp
Tukang Besi South;bhq
Buwal;bhs
Bhattiyali;bht
Bhunjia;bhu
Bahau;bhv
Biak;bhw
Bhalay;bhx
Bhele;bhy
Bada;bhz
Badimaya;bia
Bissa;bib
Bikaru;bic
Bidiyo;bid
Bepour;bie
Biafada;bif
Biangai;big
Vaghat-Ya-Bijim-Legeri;bij
Bikol;bik
Bile;bil
Bimoba;bim
Bini;bin
Nai;bio
Bila;bip
Bipi;biq
Bisorio;bir
Berinomo;bit
Biete;biu
Southern Birifor;biv
Kol;biw
Bijori;bix
Birhor;biy
Baloi;biz
Budza;bja
Banggarla;bjb
Bariji;bjc
Bandjigali;bjd
Biao-Jiao Mien;bje
Barzani Jewish Neo-Aramaic;bjf
Bidyogo;bjg
Bahinemo;bjh
Burji;bji
Kanauji;bjj
Barok;bjk
Bulu (Papua New Guinea);bjl
Bajelani;bjm
Banjarese;bjn
Mid-Southern Banda;bjo
Fanamaket;bjp
Binumarien;bjr
Bajan;bjs
Balanta-Ganja;bjt
Busuu;bju
Bedjond;bjv
Bakwé;bjw
Banao Itneg;bjx
Bayali;bjy
Baruga;bjz
Kyak;bka
Baka;bkc
Binukid;bkd
Beeke;bkf
Buraka;bkg
Bakoko;bkh
Baki;bki
Pande;bkj
Brokskat;bkk
Berik;bkl
Kom (Cameroon);bkm
Bukitan;bkn
Kwa';bko
Iboko;bkp
Bakairí;bkq
Bakumpai;bkr
Masbate Sorsogon;bks
Boloki;bkt
Buhid;bku
Bekwarra;bkv
Bekwel;bkw
Baikeno;bkx
Bokyi;bky
Bungku;bkz
Blackfoot;bla
Bilua;blb
Bella Coola;blc
Bolango;bld
Balanta-Kentohe;ble
Buol;blf
Balau;blg
Kuwaa;blh
Bolia;bli
Bolongan;blj
Pa'o Karen;blk
Biloxi;bll
Beli;blm
Southern Catanduanes Bicolano;bln
Anii;blo
Blablanga;blp
Baluan-Pam;blq
Blang;blr
Balaesang;bls
Tai Dam;blt
Bolo;blv
Balangao;blw
Mag-Indi Ayta;blx
Notre;bly
Balantak;blz
Lame;bma
Bembe;bmb
Biem;bmc
Baga Manduri;bmd
Limassa;bme
Bom;bmf
Bamwe;bmg
Kein;bmh
Bagirmi;bmi
Bote-Majhi;bmj
Ghayavi;bmk
Bomboli;bml
Bina;bmn
Bambalang;bmo
Bulgebi;bmp
Bomu;bmq
Muinane;bmr
Bilma Kanuri;bms
Biao Mon;bmt
Somba-Siawari;bmu
Bum;bmv
Bomwali;bmw
Baimak;bmx
Kinyabemba;bmy
Baramu;bmz
Bonerate;bna
Bookan;bnb
Bontoc;bnc
Banda (Indonesia);bnd
Bintauna;bne
Masiwang;bnf
Benga;bng
Bangi;bni
Eastern Tawbuid;bnj
Bierebo;bnk
Boon;bnl
Batanga;bnm
Bunun;bnn
Asi;bno
Bola;bnp
Bantik;bnq
Butmas-Tur;bnr
Bundeli;bns
Bentong;bnu
Beneraf;bnv
Bisis;bnw
Bangubangu;bnx
Bintulu;bny
Beezen;bnz
Bora;boa
Aweer;bob
Mundabli;boe
Bolon;bof
Bamako Sign Language;bog
Boma;boh
Barbareño;boi
Anjam;boj
Bonjo;bok
Bole;bol
Berom;bom
Bine;bon
Tiemacèwè Bozo;boo
Bonkiman;bop
Bogaya;boq
Borôro;bor
Bongo;bot
Bondei;bou
Tuwuli;bov
Rema;bow
Buamu;box
Bodo (Central African Republic);boy
Tiéyaxo Bozo;boz
Dakaka;bpa
Barbacoas;bpb
Banda-Banda;bpd
Bonggo;bpg
Botlikh;bph
Bagupi;bpi
Binji;bpj
Orowe;bpk
Broome Pearling Lugger Pidgin;bpl
Biyom;bpm
Dzao Min;bpn
Anasi;bpo
Kaure;bpp
Banda Malay;bpq
Koronadal Blaan;bpr
Sarangani Blaan;bps
Barrow Point;bpt
Bongu;bpu
Bian Marind;bpv
Palya Bareli;bpx
Bishnupriya Manipuri;bpy
Bilba;bpz
Tchumbuli;bqa
Bagusa;bqb
Boko;bqc
Bung;bqd
Baga Kaloum;bqf
Bago-Kusuntu;bqg
Baima;bqh
Bakhtiari;bqi
Bandial;bqj
Banda-Mbrès;bqk
Bilakura;bql
Wumboko;bqm
Bulgarian Sign Language;bqn
Balo;bqo
Busa;bqp
Biritai;bqq
Burusu;bqr
Bosngun;bqs
Bamukumbit;bqt
Boguru;bqu
Begbere-Ejar;bqv
Buru (Nigeria);bqw
Baangi;bqx
Bengkala Sign Language;bqy
Bakaka;bqz
Braj;bra
Lave;brb
Berbice Creole Dutch;brc
Baraamu;brd
Bera;brf
Baure;brg
Brahui;brh
Mokpwe;bri
Bieria;brj
Birked;brk
Birwa;brl
Barambu;brm
Boruca;brn
Brokkat;bro
Barapasi;brp
Breri;brq
Birao;brr
Baras;brs
Bitare;brt
Eastern Bru;bru
Western Bru;brv
Bellari;brw
Bodo (India);brx
Burui;bry
Bilbil;brz
Abinomn;bsa
Brunei Bisaya;bsb
Bassari;bsc
Wushi;bse
Bauchi;bsf
Bashkardi;bsg
Kati;bsh
Bassossi;bsi
Bangwinji;bsj
Burushaski;bsk
Basa-Gumna;bsl
Busami;bsm
Barasana;bsn
Buso;bso
Baga Sitemu;bsp
Bassa;bsq
Bassa-Kontagora;bsr
Akoose;bss
Basketo;bst
Bahonsuai;bsu
Baga Sobané;bsv
Baiso;bsw
Yangkam;bsx
Sabah Bisaya;bsy
Bata;bta
Bati (Cameroon);btc
Dairi Batak;btd
Gamo-Ningi;bte
Birgit;btf
Gagnoa Bété;btg
Biatah Bidayuh;bth
Burate;bti
Bacanese Malay;btj
Bhatola;btl
Mandailing Batak;btm
Ratagnon;btn
Iriga Bicolano;bto
Budibud;btp
Batek;btq
Baetora;btr
Simalungun Batak;bts
Bete-Bendi;btt
Batu;btu
Bateri;btv
Butuanon;btw
Karo Batak;btx
Bobot;bty
Alas-Kluet Batak;btz
Buryat;bua
Bua;bub
Bushi;buc
Ntcham;bud
Beothuk;bue
Bushoong;buf
Buginese;bug
Younuo Bunu;buh
Bongili;bui
Basa-Gurmana;buj
Bugawac;buk
Bulu;bum
Sherbro;bun
Terei;buo
Busoa;bup
Brem;buq
Bokobaru;bus
Bungain;but
Budu;buu
Bun;buv
Bubi;buw
Boghom;bux
Bullom So;buy
Bukwen;buz
Barein;bva
Bube;bvb
Baelelea;bvc
Baeggu;bvd
Berau Malay;bve
Boor;bvf
Bonkeng;bvg
Bure;bvh
Belanda Viri;bvi
Baan;bvj
Bukat;bvk
Bolivian Sign Language;bvl
Bamunka;bvm
Buna;bvn
Bolgo;bvo
Bumang;bvp
Birri;bvq
Burarra;bvr
Bati (Indonesia);bvt
Bukit Malay;bvu
Baniva;bvv
Boga;bvw
Dibole;bvx
Baybayanon;bvy
Bauzi;bvz
Bwatoo;bwa
Namosi-Naitasiri-Serua;bwb
Bwile;bwc
Bwaidoka;bwd
Bwe Karen;bwe
Boselewa;bwf
Barwe;bwg
Bishuo;bwh
Baniwa;bwi
Láá Láá Bwamu;bwj
Bauwaki;bwk
Bwela;bwl
Biwat;bwm
Wunai Bunu;bwn
Mandobo Bawah;bwp
Southern Bobo Madaré;bwq
Bura-Pabir;bwr
Bomboma;bws
Bafaw-Balong;bwt
Buli (Ghana);bwu
Bwa;bww
Bu-Nao Bunu;bwx
Cwi Bwamu;bwy
Bwisi;bwz
Bauro;bxa
Belanda Bor;bxb
Molengue;bxc
Pela;bxd
Ongota;bxe
Bilur;bxf
Bangala;bxg
Buhutu;bxh
Pirlatapa;bxi
Bayungu;bxj
Bukusu;bxk
Jalkunan;bxl
Burduna;bxn
Barikanchi;bxo
Bebil;bxp
Beele;bxq
Busam;bxs
Berakou;bxv
Bankagooma;bxw
Binahari;bxz
Batak;bya
Bikya;byb
Ubaghara;byc
Benyadu';byd
Pouye;bye
Bete;byf
Baygo;byg
Bujhyal;byh
Buyu;byi
Binawa;byj
Biao;byk
Bayono;byl
Bidyara;bym
Blin;byn
Biyo;byo
Bumaji;byp
Basay;byq
Baruya;byr
Burak;bys
Berti;byt
Medumba;byv
Belhariya;byw
Qaqet;byx
Buya;byy
Banaro;byz
Bandi;bza
Andio;bzb
Bribri;bzd
Jenaama Bozo;bze
Boikin;bzf
Babuza;bzg
Mapos Buang;bzh
Bisu;bzi
Belize Kriol English;bzj
Nicaragua Creole English;bzk
Bolondo;bzm
Bozaba;bzo
Kemberano;bzp
Buli (Indonesia);bzq
Biri;bzr
Brazilian Sign Language;bzs
Burmeso;bzu
Bebe;bzv
Basa;bzw
Hainyaxo Bozo;bzx
Obanliku;bzy
Evant;bzz
Ch'orti';caa
Garifuna;cab
Chuj;cac
Caddo;cad
Laalaa;cae
Southern Carrier;caf
Nivaclé;cag
Cahuarano;cah
Chané;caj
Cakchiquel;cak
Carolinian;cal
Cemuhî;cam
Chambri;can
Chácobo;cao
Chipaya;cap
Car Nicobarese;caq
Galibi Carib;car
Tsimané;cas
Cavineña;cav
Callawalla;caw
Chiquitano;cax
Cayuga;cay
Canichana;caz
Cabiyarí;cbb
Carapana;cbc
Carijona;cbd
Chipiajes;cbe
Chimila;cbg
Cagua;cbh
Chachi;cbi
Ede Cabe;cbj
Chavacano;cbk
Bualkhaw Chin;cbl
Nyahkur;cbn
Izora;cbo
Cashibo-Cacataibo;cbr
Cashinahua;cbs
Chayahuita;cbt
Candoshi-Shapra;cbu
Cacua;cbv
Kinabalian;cbw
Carabayo;cby
Cauca;cca
Chamicuro;ccc
Cafundo Creole;ccd
Chopi;cce
Samba Daka;ccg
Atsam;cch
Kasanga;ccj
Cutchi-Swahili;ccl
Malaccan Creole Malay;ccm
Comaltepec Chinantec;cco
Chakma;ccp
Chaungtha;ccq
Cacaopera;ccr
Choni;cda
Chenchu;cde
Chiru;cdf
Chamari;cdg
Chambeali;cdh
Chodri;cdi
Churahi;cdj
Chepang;cdm
Chaudangsi;cdn
Min Dong;cdo
Cinda-Regi-Tiyal;cdr
Chadian Sign Language;cds
Chadong;cdy
Koda;cdz
Lower Chehalis;cea
Cebuano;ceb
Chamacoco;ceg
Cen;cen
Centúúm;cet
Dijim-Bwilim;cfa
Cara;cfd
Como Karim;cfg
Falam Chin;cfm
Changriwa;cga
Kagayanen;cgc
Rukiga;cgg
Chocangacakha;cgk
Chibcha;chb
Catawba;chc
Highland Oaxaca Chontal;chd
Tabasco Chontal;chf
Chagatai;chg
Chinook;chh
Ojitlán Chinantec;chj
Chuukese;chk
Cahuilla;chl
Eastern Mari;chm
Chinook Jargon;chn
Choctaw;cho
Chipewyan;chp
Quiotepec Chinantec;chq
Cherokee;chr
Cholón;cht
Chuwabu;chw
Chantyal;chx
Cheyenne;chy
Ozumacín Chinantec;chz
Cia-Cia;cia
Ci Gbe;cib
Chickasaw;cic
Chimariko;cid
Cineni;cie
Chinali;cih
Chitkuli Kinnauri;cik
Cimbrian;cim
Cinta Larga;cin
Chiapanec;cip
Tiri;cir
Chaima;ciy
Western Cham;cja
Chru;cje
Upper Chehalis;cjh
Chamalal;cji
Chokwe;cjk
Eastern Cham;cjm
Chenapian;cjn
Ashéninka Pajonal;cjo
Cabécar;cjp
Shor;cjs
Chuave;cjv
Jinyu;cjy
Khumi Awa Chin;cka
Central Kurdish;ckb
Chak;ckh
Cibak;ckl
Anufo;cko
Kajakse;ckq
Kairak;ckr
Tayo;cks
Chukchi;ckt
Koasati;cku
Kavalan;ckv
Caka;ckx
Cakfem-Mushere;cky
Cakchiquel-Quiché Mixed Language;ckz
Ron;cla
Chilcotin;clc
Chaldean Neo-Aramaic;cld
Lealao Chinantec;cle
Chilisso;clh
Chakali;cli
Idu-Mishmi;clk
Chala;cll
Klallam;clm
Lowland Oaxaca Chontal;clo
Caluyanun;clu
Chulym;clw
Eastern Highland Chatino;cly
Maa;cma
Cerma;cme
Classical Mongolian;cmg
