Mono (Cameroon);mru
Mangarevan;mrv
Maranao;mrw
Dineor;mrx
Masbatenyo;msb
Yucatec Maya Sign Language;msd
Mekwei;msf
Ma;msj
Mansaka;msk
Agusan Manobo;msm
Vurës;msn
Maritsauá;msp
Caac;msq
Musom;msu
Aruamu;msy
Cotabato Manobo;mta
Anyin Morofo;mtb
Mualang;mtd
Alu;mte
Murik (New Guinea);mtf
Munggui;mth
Maiwa (New Guinea);mti
Mbe';mtk
Montol;mtl
Mator;mtm
Totontepec Mixe;mto
Wichí Lhamtés Nocten;mtp
Muong;mtq
Mewari;mtr
Yora;mts
Mota;mtt
Tututepec Mixtec;mtu
Asaro'o;mtv
Tidaá Mixtec;mtx
Nabi;mty
Mubi;mub
Mbu';muc
Mednyj Aleut;mud
Media Lengua;mue
Musgu;mug
Mündü;muh
Musi;mui
Translingual;mul
Maiwala;mum
Malvi;mup
Creek;mus
Muyang;muy
Manam;mva
Mattole;mvb
Yucuañe Mixtec;mvg
Miyako;mvi
Minaveha;mvn
Marovo;mvo
Duri;mvp
Marau;mvr
Mpotovoro;mvt
Tagal Murut;mvv
Meoswar;mvx
Indus Kohistani;mvy
Mwatebu;mwa
Juwal;mwb
Are;mwc
Mwera;mwe
Murrinh-Patha;mwf
Aiklep;mwg
Mouk-Aria;mwh
Labo;mwi
Mirandese;mwl
Sar;mwm
Sungwadaga;mwo
Kala Lagaw Ya;mwp
Marwari;mwr
Mwimbi-Muthambi;mws
Mittu;mwu
Mentawai;mwv
White Hmong;mww
Northwest Oaxaca Mixtec;mxa
Tezoatlán Mixtec;mxb
Modang;mxd
Mele-Fila;mxe
Mvuba;mxh
Mozarabic;mxi
Miju;mxj
Meramera;mxm
Huitepec Mixtec;mxs
Jamiltepec Mixtec;mxt
Mada (Cameroon);mxu
Metlatónoc Mixtec;mxv
Southeastern Nochixtlán Mixtec;mxy
Central Masela;mxz
Mbay;myb
Myene;mye
Bambassi;myf
Manta;myg
Makah;myh
Mamara Senoufo;myk
Pirahã;myp
Mundurukú;myu
Erzya;myv
Muyuw;myw
Masaba;myx
Macuna;myy
Classical Mandaic;myz
Santa María Zacatepec Mixtec;mza
Northern Saharan Berber;mzb
Wichí Lhamtés Güisnay;mzh
Ixcatlán Mazatec;mzi
Nigeria Mambila;mzk
Mumuye;mzm
Mazanderani;mzn
Matipuhy;mzo
Marúbo;mzr
Macanese;mzs
Inapang;mzu
Deg;mzw
Maiadomu;mzz
Namla;naa
Nambikwara;nab
Narak;nac
Naka'ela;nae
Nabak;naf
Naga Pidgin;nag
Nahuatl;nah
Nalu;naj
Nakanai;nak
Nalik;nal
Ngan'gityemerri;nam
Min Nan;nan
Naaba;nao
Neapolitan;nap
Khoekhoe;naq
Iguta;nar
Nasioi;nas
Hungworo;nat
Nawuri;naw
Nakwi;nax
Ngarrindjeri;nay
Coatepec Nahuatl;naz
Nyemba;nba
Ndoe;nbb
Chang;nbc
Ngbinda;nbd
Konyak Naga;nbe
Ngamo;nbh
Mao Naga;nbi
Nake;nbk
Ngbaka Ma'bo;nbm
Kuri;nbn
Nkukoli;nbo
Nnam;nbp
Nggem;nbq
Numana;nbr
Namibian Sign Language;nbs
Na;nbt
Rongmei Naga;nbu
Ngamambo;nbv
Southern Ngbandi;nbw
Ningera;nby
Iyo;nca
Central Nicobarese;ncb
Ponam;ncc
Nachering;ncd
Yale;nce
Notsi;ncf
Nisga'a;ncg
Central Huasteca Nahuatl;nch
Classical Nahuatl;nci
Northern Puebla Nahuatl;ncj
Nakara;nck
Michoacán Nahuatl;ncl
Nauna;ncn
Sibe;nco
Ncane;ncr
Nicaraguan Sign Language;ncs
Chothe Naga;nct
Chumburung;ncu
Central Puebla Nahuatl;ncx
Ndasa;nda
Kenswei Nsei;ndb
Ndau;ndc
Nde-Nsele-Nta;ndd
Ndengereko;ndg
Ndali;ndh
Chamba Leko;ndi
Ndamba;ndj
Ndaka;ndk
Ndolo;ndl
Ndam;ndm
Ngundi;ndn
Ndo;ndp
Ndombe;ndq
Ndoola;ndr
Low German;nds
Ndunga;ndt
Dugun;ndu
Ndut;ndv
Ndobo;ndw
Lutos;ndy
Ndogo;ndz
Eastern Ngad'a;nea
Toura;neb
Kumak;nee
Negidal;neg
Nyenkha;neh
Neko;nej
Nemi;nem
Nengone;nen
Neo;neu
Newar;new
Nez Perce;nez
Ahwai;nfd
Äiwoo;nfl
Nafaanra;nfr
Mfumte;nfu
Ngbaka;nga
Northern Ngbandi;ngb
Ngemba;nge
Ngbaka Manza;ngg
Nǀuu;ngh
Ngizim;ngi
Ngie;ngj
Ngalkbun;ngk
Lomwe;ngl
Ngatik Men's Creole;ngm
Ngwo;ngn
Ngoni;ngo
Ngulu;ngp
Ngoreme;ngq
Nagu;ngr
Gvoko;ngs
Guerrero Nahuatl;ngu
Ngwaba;ngw
Nggwahyi;ngx
Tibea;ngy
Ngungwel;ngz
Nhanda;nha
Beng;nhb
Tabasco Nahuatl;nhc
Chiripá;nhd
Eastern Huasteca Nahuatl;nhe
Nhuwala;nhf
Tetelcingo Nahuatl;nhg
Zacatlán-Ahuacatlán-Tepetzintla Nahuatl;nhi
Cosoleacaque Nahuatl;nhk
Morelos Nahuatl;nhm
Central Nahuatl;nhn
Takuu;nho
Pajapan Nahuatl;nhp
Huaxcaleca Nahuatl;nhq
Naro;nhr
Ometepec Nahuatl;nht
Noone;nhu
Temascaltepec Nahuatl;nhv
Western Huasteca Nahuatl;nhw
Mecayapan Nahuatl;nhx
Northern Oaxaca Nahuatl;nhy
Santa María La Alta Nahuatl;nhz
Nias;nia
Nakame;nib
Ngandi;nid
Nek;nif
Ngalakan;nig
Nyiha;nih
Nii;nii
Ngaju;nij
Nilamba;nim
Nganasan;nio
Nandi;niq
Nimi;nis
Southeastern Kolami;nit
Niuean;niu
Nivkh;niv
Hema;nix
Nzanyi;nja
Njen;njj
Angami;njm
Ao;njo
Njerep;njr
Ndyuka-Trio Pidgin;njt
Kunyi;njx
Njyem;njy
Nyishi;njz
Nkoya;nka
Nkongho;nkc
Nekgini;nkg
Nakai;nkj
Nokuku;nkk
Nkangala;nkn
Nkonya;nko
Nkami;nkq
Nukuoro;nkr
Nyika;nkt
Nkutu;nkw
Nkari;nkz
Ngombale;nla
Nalca;nlc
East Nyala;nle
Gela;nlg
Grangali;nli
Nyali;nlj
Nihali;nll
Ngul;nlo
Nchumbulu;nlu
Orizaba Nahuatl;nlv
Nyamal;nly
Nalögo;nlz
Big Nambas;nmb
Ngam;nmc
Ndumu;nmd
Tangkhul Naga;nmf
Kwasio;nmg
Nyam;nmi
Namakura;nmk
Ndemli;nml
Manangba;nmm
ǃXóõ;nmn
Nambya;nmq
Letemboi;nms
Northeast Maidu;nmu
Ngamini;nmv
Namuyi;nmy
Nawdm;nmz
Nande;nnb
Nancere;nnc
West Ambae;nnd
Ngandyera;nne
Ngaing;nnf
Ngiemboon;nnh
Nankina;nnk
Namia;nnm
Ngete;nnn
Wancho;nnp
Ngindo;nnq
Narungga;nnr
Nanticoke;nnt
Dwang;nnu
Southern Nuni;nnw
Nyangga;nny
Nda'nda';nnz
Woun Meu;noa
Nuk;noc
Northern Thai;nod
Nimadi;noe
Nogai;nog
Nonuya;noj
Nomlaki;nol
Nocamán;nom
Old Norse;non
Numanggang;nop
Ngongo;noq
Nomatsiguenga;not
Novial;nov
Nyambo;now
Southeastern Puebla Nahuatl;npl
Ede Nago;nqg
Ngendelengo;nql
Ndom;nqm
N'Ko;nqo
Ngom;nra
Noric;nrc
Norman;nrf
Narango;nrg
Ngarla;nrk
Ngarluma;nrl
Narom;nrm
Norn;nrn
Narua;nru
Lower Nossob;nsb
Nshi;nsc
Nsenga;nse
Ngoshie;nsh
Naskapi;nsk
Nehan;nsn
Northern Sotho;nso
Northern Sierra Miwok;nsq
Tangsa;nst
Sierra Negra Nahuatl;nsu
Navut;nsw
Nsongo;nsx
Nisenan;nsz
Ngaanyatjarra;ntj
Ikoma;ntk
Nateni;ntm
Ntomba;nto
Northern Tepehuan;ntp
Delo;ntr
Natügu;ntu
Nottoway;ntw
Yuanga;nua
Ngala;nud
Ngundu;nue
Ndunda;nuh
Nyole (Uganda);nuj
Nootka;nuk
Niuafo'ou;num
Anong;nun
Nguôn;nuo
Nupe;nup
Nuguria;nur
Nuer;nus
Nùng;nut
Ngbundu;nuu
Northern Nuni;nuv
Mehek;nux
Tlamacazapa Nahuatl;nuz
Nasarian;nvh
Nyokon;nvo
Nawathinehena;nwa
Classical Newar;nwc
Ngwe;nwe
Southwest Tanna;nwi
Nauo;nwo
Middle Newar;nwx
Nottoway-Meherrin;nwy
Ngadha;nxg
Nindi;nxi
Numidian;nxm
Ngawun;nxn
Ndambomo;nxo
Naxi;nxq
Ninggerum;nxr
Narau;nxu
Nafri;nxx
Nyangbo;nyb
Nyanga-li;nyc
Nyole (Kenya);nyd
Nyengo;nye
Giryama;nyf
Nyindu;nyg
Nyigina;nyh
Nyimang;nyi
Nyanga (Congo);nyj
Nyaneka;nyk
Nyamwezi;nym
Nyankole;nyn
Nyoro;nyo
Nyunga;nys
Nyungwe;nyu
Nyulnyul;nyv
Nyaw;nyw
Nganyaywana;nyx
Nyakyusa;nyy
Tigon Mbembe;nza
Njebi;nzb
Nzadi;nzd
Nzakara;nzk
Nzakambay;nzy
Nanga Dama Dogon;nzz
Orok;oaa
Oroch;oac
Old Avar;oav
Obispeño;obi
Southern Bontoc;obk
Moabite;obm
Obo Manobo;obo
Old Burmese;obr
Old Breton;obt
Obulom;obu
Ocaina;oca
Old Chinese;och
Old Cornish;oco
Tlahuica;ocu
Odut;oda
Od;odk
Old Dutch;odt
Odual;odu
Old Frisian;ofs
Efutop;ofu
Ogbia;ogb
Ogbah;ogc
Old Georgian;oge
Ogbogolo;ogg
Khana;ogo
Ogbronuagum;ogu
Old Hungarian;ohu
Oirata;oia
Northwestern Ojibwa;ojb
Central Ojibwa;ojc
Eastern Ojibwa;ojg
Old Japanese;ojp
Severn Ojibwa;ojs
Ontong Java;ojv
Western Ojibwa;ojw
Okanagan;oka
Okobo;okb
Okpe (Southwestern Edo);oke
Kok-Paponk;okg
Koresh-e Rostam;okh
Okiek;oki
Kwamtim One;okk
Middle Korean;okm
Okinoerabu;okn
Old Korean;oko
Oko-Eni-Osayen;oks
Oku;oku
Orokaiva;okv
Okpe (Northwestern Edo);okx
Old Khmer;okz
Mochi;old
Olekha;ole
Oloma;olm
Livvi;olo
Olrat;olr
Old Lithuanian;olt
Kuvale;olu
Omaha-Ponca;oma
Omba;omb
Mochica;omc
Omagua;omg
Omok;omk
Ombo;oml
Utarmbung;omo
Old Manipuri;omp
Old Marathi;omr
South Tairora;omw
Old Mon;omx
Selk'nam;ona
Lingao;onb
Oneida;one
Olo;ong
Onin;oni
Onjob;onj
Kabore One;onk
Onobasulu;onn
Onondaga;ono
Sartang;onp
Northern One;onr
Ono;ons
Unua;onu
Old Nubian;onw
Pidgin Onin;onx
O'odham;ood
Önge;oon
Okpamheri;opa
Kopkaka;opk
Oksapmin;opm
Opao;opo
Opata;opt
Ofayé;opy
Orejón;ore
Oring;org
Oroqen;orh
Orokolo;oro
Oruma;orr
Adivasi Odia;ort
Ormuri;oru
Old East Slavic;orv
Oro Win;orw
Oro;orx
Ormu;orz
Osage;osa
Oscan;osc
Osing;osi
Old Sundanese;osn
Ososo;oso
Old Spanish;osp
Osatu;ost
Southern One;osu
Old Saxon;osx
Ottoman Turkish;ota
Old Tibetan;otb
Ot Danum;otd
Mezquital Otomi;ote
Old Turkic;otk
Tilapa Otomi;otl
Eastern Highland Otomi;otm
Tenango Otomi;otn
Querétaro Otomi;otq
Estado de México Otomi;ots
Temoaya Otomi;ott
Otuke;otu
Ottawa;otw
Texcatepec Otomi;otx
Old Tamil;oty
Ixtenco Otomi;otz
Old Uyghur;oui
Ouma;oum
Elfdalian;ovd
Owiniga;owi
Old Welsh;owl
Wayampi;oym
Oya'oya;oyy
Koonzime;ozm
Pareci;pab
Pacoh;pac
Paumarí;pad
Pagibete;pae
Paranawát;paf
Pangasinan;pag
Tenharim;pah
Pe;pai
Parakanã;pak
Middle Persian;pal
Kapampangan;pam
Northern Paiute;pao
Papiamentu;pap
Panamint;par
Papasena;pas
Palauan;pau
Wari';pav
Pawnee;paw
Pech;pay
Patamona;pbc
Mezontla Popoloca;pbe
Coyotepec Popoloca;pbf
Paraujano;pbg
Panare;pbh
Podoko;pbi
Mak (Nigeria);pbl
Puebla Mazatec;pbm
Kpasam;pbn
Papel;pbo
Badyara;pbp
Pangwa;pbr
Central Pame;pbs
Pnar;pbv
Pyu (New Guinea);pby
Santa Inés Ahuatempan Popoloca;pca
Pear;pcb
Bouyei;pcc
Picard;pcd
Ruching Palaung;pce
Duruwa;pci
Nigerian Pidgin;pcm
Piti;pcn
Pacahuara;pcp
Anam;pda
Pennsylvania German;pdc
Fedan;pdn
Padoe;pdo
Plautdietsch;pdt
Kayan;pdu
Peranakan Indonesian;pea
Eastern Pomo;peb
Mala (New Guinea);ped
Northeastern Pomo;pef
Pengo;peg
Bonan;peh
Chichimeca-Jonaz;pei
Northern Pomo;pej
Penchal;pek
Phende;pem
Old Persian;peo
Southern Pomo;peq
Pémono;pev
Petats;pex
Eastern Penan;pez
Pááfang;pfa
Peere;pfe
Juba Arabic;pga
Gandhari;pgd
Pangwali;pgg
Pagi;pgi
Rerep;pgk
Primitive Irish;pgl
Paelignian;pgn
Pangseng;pgs
Pagu;pgu
Phake;phk
Phalura;phl
Phimbi;phm
Phoenician;phn
Pahari-Potwari;phr
Phu Thai;pht
Phangduwali;phw
Pima Bajo;pia
Yine;pib
Pinji;pic
Piro;pie
Pingelapese;pif
Pisabo;pig
Pitcairn-Norfolk;pih
Powhatan;pim
Piapoco;pio
Piratapuyo;pir
Pijin;pis
Pitta-Pitta;pit
Pintupi-Luritja;piu
Pileni;piv
Pije;piz
Pitjantjatjara;pjt
Kipfokomo;pkb
Baekje;pkc
Pökoot;pko
Pukapukan;pkp
Attapady Kurumba;pkr
Polonombauk;plb
Central Palawano;plc
Palu'e;ple
Pilagá;plg
Kohistani Shina;plk
Shwe Palaung;pll
Palenquero;pln
Oluta Popoluca;plo
Palaic;plq
Palaka Senoufo;plr
San Marcos Tlalcoyalco Popoloca;pls
Palikur;plu
Southwest Palawano;plv
Brooke's Point Palawano;plw
Bolyu;ply
Paamese;pma
Pambia;pmb
Pallanganmiddang;pmd
Pwaamèi;pme
Pamona;pmf
Pamlico;pmk
Sabir;pml
Pol;pmm
Pom;pmo
Northern Pame;pmq
Piedmontese;pms
Tuamotuan;pmt
Plains Miwok;pmw
Papuan Malay;pmy
Southern Pame;pmz
Punan Bah-Biau;pna
Western Penan;pne
Penrhyn;pnh
Aoheng;pni
Paunaka;pnk
Paleni;pnl
Panobo;pno
Pana (West Africa);pnq
Ponosakan;pns
Pontic Greek;pnt
Pinigura;pnv
Panyjima;pnw
Pinyin;pny
Pana (Central Africa);pnz
Poqomam;poc
San Juan Atzingo Popoloca;poe
Potiguára;pog
Poqomchi';poh
Highland Popoluca;poi
Pokangá;pok
Southeastern Pomo;pom
Pohnpeian;pon
Central Pomo;poo
Pwapwâ;pop
Texistepec Popoluca;poq
Sayula Popoluca;pos
Potawatomi;pot
Guinea-Bissau Creole;pov
San Felipe Otlaltepec Popoloca;pow
Polabian;pox
Paipai;ppi
Uma;ppk
Pipil;ppl
Papuma;ppm
Papapana;ppn
Folopa;ppo
San Luís Temalacayuca Popoloca;pps
Pa;ppt
Papora;ppu
Malecite-Passamaquoddy;pqm
Prakrit;pra
Parachi;prc
Principense;pre
Old Prussian;prg
Paicî;pri
Parauk;prk
Old Occitan;pro
Ashéninka Perené;prq
Central Malay;pse
Southwest Pashayi;psh
Southeast Pashayi;psi
Pauserna;psm
Port Sandwich;psw
Pai Tavytera;pta
Patani;ptn
Zo'é;pto
Patep;ptp
Piamatsina;ptr
Bambam;ptu
Port Vato;ptv
Pentlatch;ptw
Purepecha;pua
Purum;pub
Puoc;puo
Putoh;put
Punu;puu
Puluwat;puw
Purisimeño;puy
Pawaia;pwa
Panawa;pwb
Gapapaiwa;pwg
Patwin;pwi
Molbog;pwm
Paiwan;pwn
Western Pwo;pwo
Powari;pwr
Northern Pwo;pww
Quetzaltepec Mixe;pxm
Fyam;pym
Puyuma;pyu
Pazeh;pzh
Para Naga;pzn

